EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,SAMPNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,
  33RO20161119,   P18,    53,  1,     16,  11115,2,20161206,1922,  0.5012,-110.0003, 3800,    510.4,   8.3299,  34.6370,2,  34.6401,2,     21.7,2,     23.9,2,    41.20,2,    39.40,2,     0.00,2,     2.74,2,    0.214,2,    0.117,2,   0.0341,2,   2279.0,2,   2305.7,6,   7.3880,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     17,  11116,2,20161206,1922,  0.5012,-110.0003, 3800,    409.9,   9.7557,  34.7155,2,  34.7156,2,     10.1,2,     12.2,6,    34.80,2,    37.30,2,     0.00,2,     2.59,2,    0.453,2,    0.245,2,   0.1151,2,   2274.0,2,   2301.0,2,   7.3893,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     18,  11117,2,20161206,1922,  0.5012,-110.0003, 3800,    315.5,  10.6659,  34.7656,2,  34.7695,2,     15.6,2,     17.5,6,    30.10,2,    34.90,2,     0.01,2,     2.44,2,    0.700,2,    0.390,2,   0.1678,2,   2261.1,2,   2298.8,2,   7.4228,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     19,  11083,2,20161206,1922,  0.5012,-110.0003, 3800,    235.3,  12.3246,  34.8681,2,  34.8684,2,     48.9,2,     51.9,2,    22.30,2,    29.00,2,     0.01,2,     2.02,2,    1.260,2,    0.704,2,    0.355,2,   2224.6,2,   2304.4,2,   7.5390,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     20,  11118,2,20161206,1922,  0.5012,-110.0003, 3800,    165.1,  12.8982,  34.8873,2,  34.8884,2,     77.7,2,     79.9,2,    19.10,2,    25.20,2,     0.01,2,     1.78,2,    1.508,6,    0.846,6,   0.5063,6,   2197.3,2,   2302.3,2,   7.6145,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     21,  11119,2,20161206,1922,  0.5012,-110.0003, 3800,    100.4,  14.3627,  34.9304,2,  34.9313,2,     68.2,2,     72.8,2,    16.80,2,    24.20,2,     0.04,2,     1.71,2,    1.668,2,    0.961,2,   0.6116,2,   2191.9,2,   2300.7,2,   7.6274,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     22,  11120,2,20161206,1922,  0.5012,-110.0003, 3800,     50.5,  16.7242,  34.9475,2,  34.9481,2,     80.1,2,     81.1,2,    13.30,2,    21.40,2,     0.50,2,     1.58,2,    1.758,2,    1.032,2,   0.8109,2,   2172.2,2,   2299.8,6,   7.6733,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     23,  11121,2,20161206,1922,  0.5012,-110.0003, 3800,     20.9,  19.7198,  34.7936,2,  34.8037,2,    147.7,2,    149.5,2,     8.90,2,    14.40,2,     0.51,2,     1.15,2,    1.824,2,    1.100,2,    1.089,2,   2112.2,2,   2291.0,2,   7.8053,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    53,  1,     24,  11122,2,20161206,1922,  0.5012,-110.0003, 3800,      3.3,  22.2323,  34.8799,2,  34.8820,6,    195.0,2,    201.2,2,     7.30,2,    10.80,2,     0.27,2,     0.88,2,    1.898,2,    1.156,2,   1.3502,2,   2086.3,6,   2294.8,2,   7.8777,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      1,  11010,2,20161207,0001,  0.2503,-109.9979, 3812,   3848.9,   1.4821,  34.6901,2,  34.6909,6,    139.7,2,    159.1,4,   145.60,6,    36.30,6,     0.00,6,     2.44,6, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      2,  11101,2,20161207,0001,  0.2503,-109.9979, 3812,   3519.1,   1.5586,  34.6839,2,  34.6832,2,    131.2,2,    144.1,2,   146.40,6,    36.90,6,     0.00,6,     2.49,6, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      3,  11102,2,20161207,0001,  0.2503,-109.9979, 3812,   3199.6,   1.6181,  34.6786,2,  34.6783,2,    126.5,2,    137.9,2,   145.00,6,    37.20,6,     0.00,6,     2.52,6, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      4,  11103,2,20161207,0001,  0.2503,-109.9979, 3812,   2925.5,   1.7541,  34.6718,2,  34.6720,2,    118.0,2,    129.3,2,   145.20,6,    37.80,6,     0.00,6,     2.57,6, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      5,  11104,2,20161207,0001,  0.2503,-109.9979, 3812,   2621.9,   1.8529,  34.6649,2,  34.6649,2,    112.1,2,    121.9,2,   143.50,2,    38.20,2,     0.00,2,     2.61,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      6,  11105,2,20161207,0001,  0.2503,-109.9979, 3812,   2340.7,   1.9450,  34.6585,2,  34.6608,2,    107.5,2,    117.1,2,   142.20,2,    38.50,2,     0.00,2,     2.65,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      7,  11106,2,20161207,0001,  0.2503,-109.9979, 3812,   2040.8,   2.2334,  34.6438,2,  34.6437,2,     96.8,2,    104.9,2,   138.00,2,    39.30,2,     0.00,2,     2.73,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      8,  11107,2,20161207,0001,  0.2503,-109.9979, 3812,   1749.9,   2.6395,  34.6224,2,  34.6229,2,     88.5,2,     95.6,2,   128.40,2,    39.90,2,     0.00,2,     2.79,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,      9,  11108,2,20161207,0001,  0.2503,-109.9979, 3812,   1460.1,   3.1899,  34.5984,2,  34.5991,2,     79.9,2,     86.0,2,   115.20,2,    40.50,2,     0.00,2,     2.84,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     10,  11109,2,20161207,0001,  0.2503,-109.9979, 3812,   1269.9,   3.7490,  34.5792,2,  34.5808,2,     73.8,2,     79.0,2,   102.40,2,    40.80,2,     0.00,2,     2.87,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.4515,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     11,  11110,2,20161207,0001,  0.2503,-109.9979, 3812,   1139.8,   4.2277,  34.5630,2,  34.5639,2,     73.6,2,     78.2,2,    90.70,2,    40.50,2,     0.00,2,     2.85,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.4511,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     12,  11111,2,20161207,0001,  0.2503,-109.9979, 3812,   1010.1,   4.8549,  34.5525,2,  34.5535,2,     67.9,2,     72.9,2,    78.30,2,    40.50,2,     0.00,2,     2.84,2, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.4425,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     13,  11112,2,20161207,0001,  0.2503,-109.9979, 3812,    890.1,   5.3838,  34.5449,2,  34.5457,2,     69.7,2,     74.4,2,    67.50,2,    39.70,2,     0.00,2,     2.77,2, -999.000,9, -999.000,9,     -999,9,   2286.6,2,   2336.8,2,   7.4486,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     14,  11113,2,20161207,0001,  0.2503,-109.9979, 3812,    775.1,   5.9096,  34.5456,2,  34.5484,2,     70.3,2,     74.7,2,    58.00,2,    39.10,2,     0.00,2,     2.72,2, -999.000,9, -999.000,9,     -999,9,   2274.6,2,   2322.2,2,   7.4569,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     15,  11114,2,20161207,0001,  0.2503,-109.9979, 3812,    659.7,   7.2360,  34.5837,2,  34.5834,2,     51.2,2,     55.1,2,    45.00,2,    39.00,2,     0.00,2,     2.68,2, -999.000,9, -999.000,9,     -999,9,   2267.8,2,   2308.5,2,   7.4357,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     16,  11115,2,20161207,0001,  0.2503,-109.9979, 3812,    544.3,   8.1511,  34.6271,2,  34.6264,2,     30.1,2,     32.7,2,    41.20,2,    39.10,2,     0.00,2,     2.70,2, -999.000,9, -999.000,9,     -999,9,   2273.2,2,   2308.4,2,   7.4068,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     17,  11116,2,20161207,0001,  0.2503,-109.9979, 3812,    444.9,   9.5067,  34.7002,2,  34.6995,2,     12.0,2,     13.7,6,    36.00,2,    37.90,2,     0.01,2,     2.61,2, -999.000,9, -999.000,9,     -999,9,   2273.6,2,   2303.8,2,   7.3885,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     18,  11117,2,20161207,0001,  0.2503,-109.9979, 3812,    345.3,  10.5933,  34.7638,2,  34.7681,2,      7.9,2,      8.9,6,    31.90,2,    35.80,2,     0.01,2,     2.50,2, -999.000,9, -999.000,9,     -999,9,   2267.3,2,   2301.9,2,   7.4024,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     19,  11083,2,20161207,0001,  0.2503,-109.9979, 3812,    279.9,  11.5066,  34.8180,2,  34.8182,2,     16.9,2,     19.5,2,    27.80,2,    33.50,2,     0.01,2,     2.33,2, -999.000,9, -999.000,9,     -999,9,   2255.0,2,   2298.8,2,   7.4449,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     20,  11118,2,20161207,0001,  0.2503,-109.9979, 3812,    195.3,  12.6645,  34.8793,2,  34.8814,2,     74.3,2,     76.5,2,    20.00,2,    26.00,2,     0.01,2,     1.82,2, -999.000,9, -999.000,9,     -999,9,   2201.8,2,   2300.4,2,   7.6013,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     21,  11119,2,20161207,0001,  0.2503,-109.9979, 3812,    120.7,  13.9829,  34.8950,2,  34.8967,6,     91.8,2,     96.1,2,    16.80,2,    22.10,2,     0.01,2,     1.57,2, -999.000,9, -999.000,9,     -999,9,   2176.8,2,   2299.1,2,   7.6692,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     22,  11120,2,20161207,0001,  0.2503,-109.9979, 3812,     60.2,  15.8263,  34.8818,2,  34.8934,2,     81.0,2,     82.9,2,    14.30,2,    21.50,2,     0.09,2,     1.55,2, -999.000,9, -999.000,9,     -999,9,   2170.2,2,   2295.8,2,   7.6743,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     23,  11121,2,20161207,0001,  0.2503,-109.9979, 3812,     25.1,  19.9785,  34.7729,2,  34.7809,2,    154.8,2,    160.9,2,     8.70,2,    13.70,2,     0.40,2,     1.08,2, -999.000,9, -999.000,9,     -999,9,   2103.2,2,   2293.0,2,   7.8280,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    54,  1,     24,  11122,2,20161207,0001,  0.2503,-109.9979, 3812,      3.2,  22.1020,  34.8654,2,  34.8678,2,    193.5,2,    200.5,2,     7.30,2,    10.80,2,     0.26,2,     0.87,2, -999.000,9, -999.000,9,     -999,9,   2083.1,6,   2296.9,2,   7.8780,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      1,  11010,2,20161207,0452,  0.0038,-110.0004, 3818,   3861.4,   1.4787,  34.6905,2,  34.6891,2,    140.3,2,    153.6,2,   146.60,6,    36.80,6,     0.00,6,     2.48,6,    0.003,2,    0.001,2,        0,2,   2332.4,6,   2432.3,2,   7.5744,2,    25.00,     40.3,2,    38.10,2,  -999.00,9,  -999.00,9,   -213.9,2,      1.5,     0.05,2,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      2,  11101,2,20161207,0452,  0.0038,-110.0004, 3818,   3549.3,   1.5335,  34.6856,2,  34.6853,2,    131.5,2,    144.1,2,   149.10,6,    37.20,6,     0.00,6,     2.54,6,    0.003,2,    0.001,2,        0,2,   2340.1,2,   2430.4,2,   7.5755,2,    25.00,     39.9,2,    38.20,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      3,  11102,2,20161207,0452,  0.0038,-110.0004, 3818,   3290.1,   1.6026,  34.6799,2,  34.6786,2,    127.7,2,    139.9,6,   146.60,6,    37.60,6,     0.00,6,     2.55,6,    0.009,2,    0.005,2,   0.0208,2,   2337.8,2,   2425.9,2,   7.5621,2,    25.00,     39.6,2,    39.60,2,  -999.00,9,  -999.00,9,   -999.0,5,   -999.0,  -999.00,5,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      4,  11103,2,20161207,0452,  0.0038,-110.0004, 3818,   3022.9,   1.6776,  34.6747,2,  34.6743,6,    123.1,2,    134.4,2,   145.40,6,    37.90,6,     0.00,6,     2.58,6,    0.003,2,    0.002,2,        0,2,   2339.5,2,   2427.6,6,   7.5536,2,    25.00,     38.5,2,    40.60,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      5,  11104,2,20161207,0452,  0.0038,-110.0004, 3818,   2720.0,   1.7854,  34.6685,2,  34.6684,2,    116.1,2,    127.3,2,   145.70,2,    38.30,2,     0.00,2,     2.64,2,    0.003,2,    0.002,2,        0,2,   2343.1,2,   2423.8,2,   7.5404,2,    25.00,     39.0,2,    39.70,2,  -999.00,9,  -999.00,9,   -233.8,2,      1.5,    -0.08,2,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      6,  11105,2,20161207,0452,  0.0038,-110.0004, 3818,   2440.5,   1.8806,  34.6623,2,  34.6613,2,    110.7,2,    120.3,2,   144.30,2,    38.70,2,     0.00,2,     2.68,2,    0.002,2,    0.001,2,        0,2,   2346.4,6,   2422.4,2,   7.5279,6,    25.00,     40.4,2,    41.70,2,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,    55,  1,      7,  11106,2,20161207,0452,  0.0038,-110.0004, 3818,   2135.3,   2.0798,  34.6513,2,  34.6514,2,    101.8,2,    111.0,2,   141.80,2,    39.50,2,     0.00,2,     2.74,2,    0.003,2,    0.002,2,        0,2,   2349.1,2,   2421.1,2,   7.5093,2,    25.00,     40.1,2,    40.40,2,  -999.00,9,  -999.00,9,   -234.0,2,      1.9,    -0.02,2,   -999.0,9,   -999.0,   -999.0,9
